date,id,store_nbr,item_nbr,unit_sales,onpromotion,perishable,family,city,store_type,cluster,dcoilwtico,type,locale,locale_name,description,transferred,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,unit_sales_rolling_mean_7d,unit_sales_rolling_mean_14d,unit_sales_rolling_mean_30d
2014-03-26,21298329,27,265559,3.6109179126442243,0,0,2,3,3,1,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,4.192633556942458,4.023875248637387,
2014-03-26,21306303,35,1047756,0.6931471805599453,0,0,1,2,1,3,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,,,
2014-02-16,19040530,27,165988,2.772588722239781,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,2.1772206782000136,2.127391997420776,
2014-03-02,19753381,24,1464209,1.791759469228055,0,0,1,0,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-03-02,19756309,27,119187,0.6931471805599453,0,0,0,3,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-03-20,20912092,27,1153584,1.9459101490553132,0,0,1,3,3,1,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,2.7434935937731795,,
2014-01-18,17396777,32,1109326,2.6390573296152584,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,2.7245657243959878,,
2014-02-20,19237155,27,621300,2.3978952727983707,0,0,2,3,3,1,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,3.0302872354287698,,
2014-01-16,17266924,32,1036689,1.0986122886681098,0,0,2,0,1,3,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,1.4632589797342495,1.3005970308049815,
2014-03-08,20153841,36,1079258,1.3862943611198906,0,0,0,1,2,10,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,0.7921682063542231,,
2014-01-04,16495570,32,1114914,0.6931471805599453,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,1.007036405893691,,
2014-01-18,17391370,27,686036,1.791759469228055,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,,,
2014-02-02,18333902,24,314384,3.7612001156935624,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,3.5993333706131105,,
2014-01-23,17712508,26,262358,1.3862943611198906,0,0,2,0,3,10,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,1.106057431687969,,
2014-02-07,18589424,27,789224,1.9459101490553132,0,0,0,3,3,1,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,2.000828612058201,1.8137973233144493,
2014-01-23,17712891,26,926958,2.1972245773362196,0,0,2,0,3,10,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,1.604744508881089,,
2014-02-16,19041499,27,1159597,1.0986122886681098,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,1.0389140560814352,,
2014-02-02,18344986,36,464356,2.995732273553991,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-01-19,17462479,30,985824,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,1.2337456996911256,,
2014-03-23,21103595,24,638296,1.9459101490553132,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,1.09683764295403,,
2014-03-14,20520676,24,329361,0.6931471805599453,0,0,2,0,3,1,99.23,-1,-1,-1,-1,-1,2014,3,14,4,73,11,1,0,,,
2014-02-23,19383229,24,916885,2.995732273553991,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,2.5907082444754814,,
2014-03-15,20596485,34,179579,1.0986122886681098,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-01-24,17777743,28,1012473,1.9459101490553132,0,0,0,0,2,10,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,3.3496070269380547,,
2014-03-23,21139739,51,365139,2.1972245773362196,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,1.6718878844876228,,
2014-03-26,21328691,51,406965,1.791759469228055,0,0,0,0,0,17,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,2.2692716805415154,2.2623494333149945,
2014-03-07,20075503,24,1148971,2.1972245773362196,0,0,2,0,3,1,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,1.5043564186559326,,
2014-02-02,18337344,27,554047,3.5263605246161616,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,3.0530288100749017,,
2014-03-30,21558430,28,269029,2.302585092994046,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,1.949875048638382,1.8873415673988174,
2014-01-10,16875922,28,939662,2.9444389791664403,0,0,2,0,2,10,92.39,-1,-1,-1,-1,-1,2014,1,10,4,10,2,1,0,2.5576995914217084,,
2014-02-11,18798660,36,265237,2.0794415416798357,0,0,2,1,2,10,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,0.7510707674325402,,
2014-01-15,17229291,51,413987,2.1972245773362196,0,0,0,0,0,17,93.78,-1,-1,-1,-1,-1,2014,1,15,2,15,3,1,0,2.134255799054423,,
2014-03-14,20521859,24,1464188,1.3862943611198906,0,0,1,0,3,1,99.23,-1,-1,-1,-1,-1,2014,3,14,4,73,11,1,0,,,
2014-02-13,18895958,35,1089044,2.4849066497880004,0,0,0,2,1,3,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,,,
2014-03-26,21299712,28,222879,2.9444389791664403,0,0,2,0,2,10,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,2.6734979334648825,,
2014-02-06,18546085,35,308085,0.6931471805599453,0,0,1,2,1,3,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,,,
2014-01-11,16948131,35,168931,0.6931471805599453,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,1.137935081875713,,
2014-03-30,21558844,28,771156,1.791759469228055,0,0,0,0,2,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,0.908015380099413,,
2014-01-16,17259121,24,1346627,2.3978952727983707,0,0,0,0,3,1,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,2.3624376548877337,,
2014-03-21,20984160,36,1464210,1.6094379124341003,0,0,1,1,2,10,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,1.9711658456613088,,
2014-03-19,20846059,24,1466047,0.6931471805599453,0,0,1,0,3,1,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,1.3545779271292606,,
2014-01-08,16745471,24,308726,1.0986122886681098,0,0,2,0,3,1,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,1.9300684067396257,1.806793530719732,
2014-01-25,17875218,51,1168717,1.9459101490553132,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.67252422025182,,
2014-01-23,17720233,34,692537,2.0794415416798357,0,0,2,0,4,6,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,1.5566770465066304,1.7547190980951861,
2014-02-09,18700133,36,1225771,0.6931471805599453,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-02-10,18746771,32,802832,0.6931471805599453,0,0,2,0,1,3,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,0.9549445325239896,,
2014-02-24,19436458,27,1165988,1.6094379124341003,0,0,2,3,3,1,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,1.3487788704199384,,
2014-01-09,16818346,34,365138,1.0986122886681098,0,0,2,0,4,6,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.3377517791783486,,
2014-03-31,21631798,34,1464137,1.3862943611198906,0,0,1,0,4,6,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,1.3040994832765247,,
2014-02-01,18287826,32,1047699,0.6931471805599453,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,1.007036405893691,,
2014-02-12,18847012,35,577741,0.6931471805599453,0,0,2,2,1,3,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,1.2109101709851404,,
2014-03-02,19766441,36,1037857,4.07753744390572,0,0,1,1,2,10,,0,0,0,0,0,2014,3,2,6,61,9,1,1,2.932640163561302,,
2014-03-07,20087126,36,115850,0.6931471805599453,0,0,2,1,2,10,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,,,
2014-03-17,20729346,34,511397,1.6094379124341003,0,0,2,0,4,6,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,0.949112819021096,,
2014-01-25,17837657,24,933780,1.791759469228055,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.3678547836520134,,
2014-02-04,18444784,32,1084881,2.0794415416798357,0,0,2,0,1,3,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,,,
2014-03-25,21237347,28,1036320,1.3862943611198906,0,0,0,0,2,10,99.66,-1,-1,-1,-1,-1,2014,3,25,1,84,13,1,0,0.949112819021096,,
2014-02-21,19307732,51,115893,1.9459101490553132,0,0,2,0,0,17,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,1.8715084841028335,,
2014-02-19,19194397,34,939662,0.6931471805599453,0,0,2,0,4,6,103.46,-1,-1,-1,-1,-1,2014,2,19,2,50,8,1,0,2.84980346650437,,
2014-02-06,18543871,32,641042,0.6931471805599453,0,0,2,0,1,3,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,1.5043564186559326,,
2014-02-22,19342463,36,1047702,3.295836866004329,0,0,1,1,2,10,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,1.5101881321588262,,
2014-01-23,17720138,34,564110,1.6094379124341003,0,0,2,0,4,6,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,1.9076392997668166,,
2014-03-16,20657671,27,1464093,1.0986122886681098,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-03-26,21305413,34,1102970,2.3978952727983707,0,0,1,0,4,6,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,1.4727075229491844,,
2014-02-27,19604378,51,881912,2.5649493574615367,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,1.719955346862082,,
2014-03-07,20087745,36,938567,2.772588722239781,0,0,2,1,2,10,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,2.3979013499273942,2.345614353145327,
2014-03-08,20145443,28,155625,0.6931471805599453,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-02-01,18290543,35,830625,2.0794415416798357,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,2.568320887234205,,
2014-01-09,16842126,51,938126,1.0986122886681098,0,0,0,0,0,17,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.9473009764237137,,
2014-01-04,16491307,28,212550,1.6094379124341003,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,1.374824807104789,1.2404411193963791,
2014-02-22,19359934,51,554152,1.791759469228055,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,1.5809483374774012,2.0101899837352817,
2014-01-03,16423377,27,671039,1.9459101490553132,0,0,1,3,3,1,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,1.7731586755630637,,
2014-02-06,18547293,36,1047755,1.791759469228055,0,0,1,1,2,10,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,1.4228922694792483,,
2014-03-01,19687914,26,116018,1.0986122886681098,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-02-01,18279571,24,213788,1.6094379124341003,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,1.5578153564565125,1.5832921381664222,
2014-01-21,17589885,28,214381,2.3978952727983707,0,0,0,0,2,10,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,2.1204354012773012,,
2014-02-24,19460000,51,920607,1.0986122886681098,0,0,2,0,0,17,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,,,
2014-02-06,18563818,51,752167,0.6931471805599453,0,0,2,0,0,17,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,0.7510707674325402,,
2014-03-21,20982850,35,1342003,2.6390573296152584,0,0,2,2,1,3,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,1.6814792134644267,,
2014-02-15,18985709,24,1062926,2.302585092994046,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-02-04,18445942,34,269287,3.9318256327243257,0,0,0,0,4,6,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,2.434672070177992,,
2014-01-21,17596920,35,847859,0.6931471805599453,0,0,1,2,1,3,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-02-15,18985868,24,1168684,0.6931471805599453,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-01-14,17132328,24,518091,2.70805020110221,0,0,1,0,3,1,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,,,
2014-03-29,21496984,34,1076155,0.6931471805599453,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,0.8089943543051351,,
2014-01-11,16947060,34,428054,1.3862943611198906,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,1.8189763726563597,,
2014-03-22,21049961,36,724498,1.3862943611198906,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,2.0207946038260807,,
2014-03-02,19759601,30,847863,2.3978952727983707,0,0,2,0,1,3,,0,0,0,0,0,2014,3,2,6,61,9,1,1,2.1948608291673026,,
2014-01-12,17016577,36,368628,3.1780538303479458,0,0,1,1,2,10,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,1.5211825666068446,,
2014-01-06,16623489,27,570922,0.6931471805599453,0,0,0,3,3,1,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,0.9080153800994131,,
2014-03-07,20078677,27,411557,0.6931471805599453,0,0,2,3,3,1,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,1.007036405893691,,
2014-03-11,20341440,30,939661,1.9459101490553132,0,0,2,0,1,3,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,1.8257766128714503,,
2014-01-25,17875197,51,1161555,3.8066624897703196,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,2.184074035951853,,
2014-02-27,19604590,51,1076335,0.6931471805599453,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,1.1471548706096517,,
2014-02-10,18749440,35,1160873,1.0986122886681098,0,0,2,2,1,3,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,,,
2014-03-06,20046664,51,1463994,0.6931471805599453,0,0,1,0,0,17,101.82,-1,-1,-1,-1,-1,2014,3,6,3,65,10,1,0,,,
2014-01-28,18045230,35,1464153,0.6931471805599453,0,0,1,2,1,3,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,,,
2014-03-10,20281358,32,1463806,1.3862943611198906,0,0,1,0,1,3,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,,,
2014-01-08,16749144,27,115892,2.5649493574615367,0,0,2,3,3,1,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,2.6183860411125424,2.657398164426405,
2014-02-28,19637218,36,949053,1.6094379124341003,0,0,2,1,2,10,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,1.1767827555162333,,
2014-02-25,19483603,26,315176,1.3862943611198906,0,0,1,0,3,10,102.2,-1,-1,-1,-1,-1,2014,2,25,1,56,9,1,0,2.40130866647342,,
2014-03-18,20787347,28,804932,1.3862943611198906,0,0,1,0,2,10,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,,,
2014-01-25,17874407,51,470624,1.0986122886681098,0,0,0,0,0,17,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.2016903822512017,,
2014-02-23,19387153,28,759698,1.6094379124341003,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,2.594954766823868,,
2014-02-08,18640758,27,1003679,1.791759469228055,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,,,
2014-01-26,17941969,51,805311,2.1972245773362196,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,1.9982545398435325,,
2014-02-05,18497254,36,279494,0.6931471805599453,0,0,2,1,2,10,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,,,
2014-03-22,21072998,51,165988,2.70805020110221,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,2.1980519958311873,,
2014-01-21,17586127,24,1463808,2.3978952727983707,0,0,1,0,3,1,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-02-11,18798478,35,1168717,1.791759469228055,0,0,2,2,1,3,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,1.7170097344045483,,
2014-03-13,20459177,24,804932,2.70805020110221,0,0,1,0,3,1,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,2.031210362264903,1.904382494533037,
2014-01-17,17324365,26,828204,1.9459101490553132,0,0,2,0,3,10,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,1.3939007203368639,1.5496224015194429,
2014-01-25,17875028,51,1047772,2.3978952727983707,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-03-01,19689872,27,812725,1.3862943611198906,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,1.7881752963095852,1.6929748908689493,
2014-01-07,16692692,34,165704,1.0986122886681098,0,0,2,0,4,6,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,1.9637555841317602,,
2014-02-12,18840389,26,470760,2.4849066497880004,0,0,0,0,3,10,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,1.3359771334642687,,
2014-02-02,18364033,51,1157699,0.6931471805599453,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-02-16,19047451,35,352513,1.9459101490553132,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,,,
2014-01-14,17132045,24,215356,2.833213344056216,0,0,2,0,3,1,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,1.8901913925674954,,
2014-03-29,21523124,51,1109116,2.302585092994046,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,2.437338936902488,,
2014-03-28,21422520,26,1463819,1.3862943611198906,0,0,1,0,3,10,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,,,
2014-03-24,21174338,28,871421,2.0794415416798357,0,0,1,0,2,10,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,1.3235469367514645,,
2014-01-25,17850479,35,1463797,0.6931471805599453,0,0,1,2,1,3,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-01-04,16495074,32,165704,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,0.9080153800994131,,
2014-03-31,21624883,27,1464042,1.0986122886681098,0,0,1,3,3,1,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-02-10,18740575,24,830624,1.0986122886681098,0,0,0,0,3,1,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,1.3554245869392088,,
2014-01-27,17976743,30,168931,1.3862943611198906,0,0,0,0,1,3,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,1.7037655346753673,,
2014-01-25,17838204,24,1463569,1.0986122886681098,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.2277363189360524,,
2014-02-08,18647488,36,229368,0.6931471805599453,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,1.1379350818757132,,
2014-01-13,17103479,51,464339,0.6931471805599453,0,0,2,0,0,17,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,1.5207749853236436,,
2014-01-28,18039935,30,1052563,2.1972245773362196,0,0,2,0,1,3,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,2.7604943733997964,,
2014-02-21,19285580,28,176411,0.6931471805599453,0,0,0,0,2,10,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,,,
2014-01-03,16422316,26,848765,1.9459101490553132,0,0,2,0,3,10,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,2.0052245632963084,,
2014-03-13,20469022,34,258395,0.6931471805599453,0,0,2,0,4,6,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,1.0649599927662858,,
2014-03-02,19757298,27,1177984,2.6390573296152584,0,0,2,3,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-03-20,20912589,28,123602,0.6931471805599453,0,0,2,0,2,10,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,1.6585270190575052,,
2014-01-25,17841216,27,168927,2.6390573296152584,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,3.03009472521264,3.0240565885601782,
2014-01-11,16935419,24,119187,0.6931471805599453,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-01-14,17143097,34,1346630,1.0986122886681098,0,0,0,0,4,6,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,,,
2014-01-29,18102092,30,1464207,2.70805020110221,0,0,1,0,1,3,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,,,
2014-01-14,17144782,36,1047674,1.0986122886681098,0,0,1,1,2,10,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,1.0389140560814352,,
2014-01-02,16359072,28,1050142,3.091042453358316,0,0,1,0,2,10,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,2.557534094018756,,
2014-03-23,21110265,30,422452,1.0986122886681098,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,0.7510707674325402,,
2014-01-28,18067383,51,928477,0.6931471805599453,0,0,0,0,0,17,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,,,
2014-01-21,17591535,30,819933,1.0986122886681098,0,0,1,0,1,3,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-02-27,19604290,51,830797,1.3862943611198906,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,1.4313813295465054,,
2014-01-12,17008999,28,663084,2.0794415416798357,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,2.807803971170013,,
2014-03-04,19891542,34,1165987,2.1972245773362196,0,0,2,0,4,6,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,1.8380522858884343,,
2014-01-06,16625928,30,467887,1.0986122886681098,0,0,2,0,1,3,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-03-16,20662359,32,1345070,0.6931471805599453,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-01-27,17977029,30,750856,1.6094379124341003,0,0,2,0,1,3,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,1.1379350818757132,,
2014-02-27,19603782,51,262358,2.3978952727983707,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,2.401596975638597,,
2014-01-24,17780692,32,872307,1.0986122886681098,0,0,2,0,1,3,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,1.1958586687483082,,
2014-01-17,17355816,51,471980,2.0794415416798357,0,0,2,0,0,17,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,1.8288324971544958,1.957408088014692,
2014-02-22,19342505,36,1076155,1.6094379124341003,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,,,
2014-03-17,20754363,51,1464192,0.6931471805599453,0,0,1,0,0,17,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,1.6869393867244553,,
2014-02-07,18590187,28,411555,1.6094379124341003,0,0,2,0,2,10,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,1.2010540464870043,,
2014-03-15,20597224,34,1079258,1.0986122886681098,0,0,0,0,4,6,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,0.9080153800994131,,
2014-02-01,18283432,27,598414,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,,,
2014-01-15,17200565,28,841614,1.0986122886681098,0,0,0,0,2,10,93.78,-1,-1,-1,-1,-1,2014,1,15,2,15,3,1,0,1.0481338448153739,,
2014-03-11,20345072,34,268834,1.0986122886681098,0,0,2,0,4,6,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,1.1280789573775771,,
2014-01-13,17077671,32,205381,1.3862943611198906,0,0,2,0,1,3,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,1.3099311967794183,,
2014-02-08,18639172,26,269029,0.6931471805599453,0,0,1,0,3,10,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,1.4830656216330058,,
2014-03-06,20012971,26,108786,1.3862943611198906,0,0,0,0,3,10,101.82,-1,-1,-1,-1,-1,2014,3,6,3,65,10,1,0,1.1060574316879688,,
2014-01-09,16816552,32,464336,1.3862943611198906,0,0,2,0,1,3,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.1698127320634575,,
2014-02-21,19308095,51,507927,1.3862943611198906,0,0,0,0,0,17,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,,,
2014-01-22,17659527,35,830624,2.0794415416798357,0,0,0,2,1,3,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,2.0049597677749764,1.8723136818166652,
2014-02-20,19236611,26,1084881,1.3862943611198906,0,0,2,0,3,10,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,1.4662394736820938,1.372146510136884,
2014-03-02,19757071,27,991329,1.791759469228055,0,0,2,3,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,1.4778702438943092,1.7061847416811768,
2014-03-31,21626527,30,305234,1.0986122886681098,0,0,2,0,1,3,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,1.7332467799006224,,
